title,text,label
"Pakistani Taliban suicide bomber rams police truck, kills seven","QUETTA, Pakistan (Reuters) - A Pakistani Taliban suicide bomber rammed a car into a police truck in the southwestern city of Quetta on Wednesday, killing at least seven people, police said. The attack killed five police officials and two passers-by on the outskirts of the city of Quetta, police chief Abdur Razzaq Cheema said. He said 22 people were wounded, eight of them critically. Sarfraz Bugti, the home minister of Baluchistan province, of which Quetta is capital, told Reuters:  It was a suicide blast.   Quetta is about 100 km (60 miles) east of the border with Afghanistan. Bugti said the truck carrying the police officials was on its way to the city to drop them at their posts when the suicide bomber rammed into the vehicle. Television pictures showed the burnt wreckage of the vehicles.  The Pakistani Taliban, an umbrella organisation of various militant groups within Pakistan, and loosely allied to the Afghan Taliban, issued a statement claiming responsibility. Baluchistan province has long been the scene of an insurgency by separatists fighting against the state to demand more of a share of the gas- and mineral-rich region s resources. They also accuse the central government of discrimination.  The Taliban, Sunni Islam militants and sectarian groups linked to al Qaeda and the Islamic State group also operate in the strategically important region, which borders Iran as well as Afghanistan. The violence has fuelled concern about security for projects in the $57 billion China Pakistan Economic Corridor, a transport and energy link planned to run from western China to Pakistan s southern deep-water port of Gwadar. A suicide bombing claimed by Islamic State at a Sufi Muslim shrine this month killed 22 people and wounded more than 30. Ayub Qureshi, the provincial police chief, said a counter-terrorism police officer was shot and killed in another part of Quetta as authorities were dealing with the suicide bombing.  A militant sectarian faction, the Lashkar-e-Jhangvi al-Almi, claimed responsibility for killing the counter-terrorism official, and for planting a roadside bomb in a northwestern region, that killed two soldiers. Security officials said a remote-controlled bomb was set off as an army vehicle passed by.      ",real
Turkish return fire in Syria after shell hits Hatay province: CNN Turk,"ANKARA (Reuters) - An artillery shell from Syria hit Turkey s southeastern province of Hatay on Thursday and Turkish border troops retaliated in kind, broadcaster CNN Turk said. There were no immediate reports of casualties or injuries, after the shell hit a rural area in the Yayladagi district of Hatay, CNN Turk said, adding that the shell came from an area of Syria controlled by the Syrian government. ",real
Trump pushes U.S. labor board toward Republican control,"(Reuters) - U.S. President Donald Trump said on Tuesday he had picked an employment lawyer who has represented companies and business groups for a vacancy on the National Labor Relations Board. The selection of William Emanuel, 75, to fill one of the two vacancies at the agency brings it closer to having a Republican majority, which is expected to undo a series of recent decisions seen as favoring unions. The five-member NLRB oversees union elections and disputes between workers, unions, and employers.  Emanuel, a Los Angeles-based partner at law firm Littler Mendelson, has worked with Republicans in Congress and major trade groups from an array of industries, and has for decades defended employers in cases before the board. He is a member of the conservative Federalist Society, an influential group of lawyers credited with pushing Trump to nominate U.S. Supreme Court Justice Neil Gorsuch to the high court. Emanuel said in a statement that it is an honor to be nominated. Industry groups such as the National Retail Federation and the National Restaurant Association hailed Emanuel’s nomination, saying he would help repair damage done to businesses by rulings from the NLRB during the Barack Obama administration. Trump last week said he intended to nominate fellow Republican Marvin Kaplan, a lawyer with the federal Occupational Safety and Health Review Commission, to another vacancy on the board.  The positions require confirmation by the U.S. Senate.  The NLRB has been controlled by Democrats for nearly a decade and they currently have a 2-1 majority. When it has no vacancies, the board typically includes three members from the president’s party and two from the opposing party. Under Trump, lawyers and business groups expect the board to roll back a series of policy changes adopted during the administration of former President Barack Obama. They include rules designed to speed the union election process and a 2015 decision that made it easier for companies to be held liable for legal violations by contractors, staffing agencies, and franchisees. It was not clear when the Senate could vote on Trump’s nominees but several lawyers and other experts said the process could stretch into the fall. Kaplan previously worked for Republicans in the U.S. House of Representatives crafting employment-related legislation. ",real
U.S. Republicans quibble over effective date of Obamacare repeal,"WASHINGTON (Reuters) - U.S. Republican senators are leaning towards a plan to delay the effective date of an Obamacare repeal for three years, a senior Republican said on Wednesday. But some conservatives in the House of Representatives think that is too long to wait for the end of the Affordable Care Act, as President Barack Obama’s signature health insurance program is known. “In the Senate, there’s consensus for three years,” Senator Orrin Hatch, chairman of the chamber’s finance committee, told reporters, saying it could take that long to work out a replacement for Obamacare. “It takes time to do things around here.” Republicans in both the House and Senate say they want to repeal Obamacare early in 2017; it will be the first order of business in the Senate in January, Senate Majority Leader Mitch McConnell, a Republican, said on Tuesday. Donald Trump’s election as U.S. president last month means Republicans will control the White House, Senate and House of Representatives in 2017. The new Congress goes to work on Jan. 3; Trump will be sworn in on Jan. 20. But Republicans have not agreed on how quickly the Obamacare repeal should go into effect. A delay would give them time to work on a replacement, instead of throwing millions of Americans out of their health insurance with no substitute. Some House conservatives favor phasing out Obamacare and getting a replacement within two years, because three years would not lapse until after the next congressional election, with the attendant uncertainty about who will be in the majority then. “We don’t think it’s very wise to leave a long-term plan like that up to a (future) Congress that you can’t necessarily control,” said Ben Williamson, spokesman for Representative Mark Meadows, the incoming leader of the Freedom Caucus, a group of about 40 House conservatives. “There is a potential that some members of the Freedom Caucus might vote against repeal, if the replacement was going beyond two years,” Williamson said. The Affordable Care Act has provided some 25 million previously uninsured Americans with health coverage. Republicans have repeatedly tried to dismantle the law, which they call a government overreach. Another senior senator said some Republicans are worried about whether they will have to raise taxes in three years to pay for an Obamacare replacement, which could for example involve tax credits to subsidize health insurance. “What Republicans could be faced with in three years, is voting for a tax increase ... and that’s not exactly a place that Republicans relish being,” said Senator Bob Corker, chairman of the Senate Foreign Relations committee. ",real
"Puerto Rico bill expected soon, House Democratic leader says","WASHINGTON (Reuters) - U.S. House Democratic Leader Nancy Pelosi on Thursday said she expects legislation to help tackle Puerto Rico’s ongoing financial crisis to come soon and that lawmakers will hopefully act on it quickly. “We should have a bill pretty soon. And I think the Republicans are acting in good faith on this,” Pelosi, the chamber’s minority leader, told reporters. The U.S. House of Representatives is scheduled to leave for a recess on Wednesday. “It would be my hope that we would see something before we leave here, that would be marked up as soon as we come back and then taken to the floor and ... sent to the Senate,” she added. ",real
Senator McCain says Putin bigger threat than ISIS,"MELBOURNE (Reuters) - U.S. Senator John McCain said Russian President Vladimir Putin is a bigger threat to global security than ISIS, and warned that the Senate would push for sanctions against Moscow for its alleged interference in the U.S. election. McCain, a leading foreign policy voice in the U.S. Congress, was speaking in an interview in Australia, where he has held security talks on his way to a defense summit in Singapore. “I think he (Putin) is the premier and most important threat, more so than ISIS,” McCain said in an interview on Australian Broadcasting Corp television. He said while there was no evidence the Russians succeeded in changing the U.S. election outcome, they were still trying to change elections, including the recent French vote. “I view the Russians as the far greatest challenge that we have,” said McCain, who is chairman of the U.S. Senate Armed Services Committee. “So we need to have increased sanctions and hopefully when we come back from our recess, the Senate will move forward with sanctions on Russia and enact other penalties for Russian behavior.” McCain, who has been a critic of President Donald Trump, said he believes the national security team around Trump is developing a strategy that will lead to “victory” in Afghanistan, and Trump has great confidence in that team. “I do believe that most of the time that he accepts their advice and counsel. Can I tell you that he does all the time? No. And yes, does it bothers me? Yes, it bothers me,” he said. ",real
China tells U.S. not to be a 'human rights judge' after sanctions on Chinese official,"BEIJING (Reuters) - China on Friday urged the United States not to set itself up as a  human rights judge  and denounced the U.S. Treasury Department for punishing a Chinese public security official for alleged rights abuses.  Gao Yan was one of the targets of an executive order issued by U.S. President Donald Trump on Wednesday blocking the property of foreigners involved in human rights abuses. Gao had been in charge at Chaoyang Detention Centre in Beijing where a Chinese rights activist, Cao Shunli, was held and questioned prior to her death in hospital under police custody in March 2014. Rights groups say Cao was tortured and denied medical care. Chinese Foreign Ministry spokeswoman Hua Chunying told a regular briefing that China opposed the United States using sanctions to target other countries  citizens based on their own domestic laws.  We urge the United States to impartially and objectively look upon China s human rights development and to stop acting as a so-called human rights judge,  she said, adding that China s police maintain public security in accordance with law. The head of the Russian republic of Chechnya and four other Russians and Chechens were also included on the list of individuals to be targeted under the Magnitsky Act, a 2012 law which freezes the bank accounts of those targeted. Hong Kong-based group Chinese Human Rights Defenders said in a statement that they welcomed Gao being named, but that they regretted the inclusion of only a low-level Chinese official, calling for Fu Zhenghua, a deputy minister of public security, to also be included.  Other higher-level police officials, who had  command responsibility  for Cao Shunli s death in custody and for other incidents of torture and human rights violations, including arbitrary detention, continue to enjoy impunity,  they said. Beijing regularly rejects foreign criticism of its human rights record saying that its people are best placed to judge the rights situation in China and that the country is governed by law. President Xi Jinping has presided over a crackdown on rights activists and lawyers that has seen hundreds detained or jailed since 2015 in what advocacy groups have called an unprecedented attack on human rights in China.  ",real
U.S. Defense Dept needs to better manage its finances: GAO,"WASHINGTON (Reuters) - The U.S. Defense Department needs to better manage its finances if it hopes to rebuild and modernize the U.S. Armed Forces, the Government Accountability Office said in a report released on Tuesday. The Pentagon needs to give its decision makers and weapons buyers more accurate budget and cost information so they can make better decisions as they modernize weapons systems, the report said.  U.S. President Donald Trump’s $4.1 trillion fiscal 2018 budget proposal included $603 billion in defense spending for the Department of Defense as well as nuclear weapons programs at the Department of Energy and other national defense priorities. The GAO report comes as U.S. Defense Secretary Jim Mattis presented lawmakers in the House and Senate with a $33 billion wish list of unfunded military needs. The report said despite increased defense funding under Trump, efforts “underway to rebuild readiness for portions of their military forces” are at risk without more comprehensive planning efforts at the Pentagon.  The federal agency, which oversees government resources, also said the Defense Department could police global hot spots with less expensive and more numerous regular troops instead of U.S. special forces.  “DOD has not taken steps to examine whether additional opportunities exist to reduce the high demand on these (special) forces by sharing some of their responsibilities with conventional forces,” the report said.  U.S. President Donald Trump’s fiscal 2018 budget proposal gave the military a modest boost to their budget, 3 percent more than what former President Barack Obama had sought in his long-term budget plan. The $574.5 billion for the Department of Defense would go to warfighting readiness and critical program requirements.  GAO said it has made approximately 3,100 recommendations to DOD since 2006. Of these about 1,037 have not been acted on, including 78 priority recommendations. The report released on Tuesday made no new recommendations. ",real
"Factbox: Trump on Twitter (July 25) - Jeff Sessions, ObamaCare, trade deal","The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters has not edited the statements or confirmed their accuracy.  @realDonaldTrump : - Ukrainian efforts to sabotage Trump campaign - “quietly working to boost Clinton.” So where is the investigation A.G. @seanhannity [0603 EDT]  - Attorney General Jeff Sessions has taken a VERY weak position on Hillary Clinton crimes (where are E-mails & DNC server) & Intel leakers! [0612 EDT] - Problem is that the acting head of the FBI & the person in charge of the Hillary investigation, Andrew McCabe, got $700,000 from H for wife! [0621 EDT] - Big day for HealthCare. After 7 years of talking, we will soon see whether or not Republicans are willing to step up to the plate! [0627 EDT] - ObamaCare is torturing the American People.The Democrats have fooled the people long enough. Repeal or Repeal & Replace! I have pen in hand. [0638 EDT] - So great that John McCain is coming back to vote. Brave - American hero! Thank you John.[0644 EDT] - Jared Kushner did very well yesterday in proving he did not collude with the Russians. Witch Hunt. Next up, 11 year old Barron Trump! [0652 EDT] - Working on major Trade Deal with the United Kingdom. Could be very big & exciting. JOBS! The E.U. is very protectionist with the U.S. STOP![0816 EDT]  - This will be a very interesting day for HealthCare.The Dems are obstructionists but the Republicans can have a great victory for the people![0819 EDT]  - Will be traveling to the Great State of Ohio tonight. Big crowd expected. See you there! [0829 EDT]  - It is time to end the Obamacare Nightmare![0810 EDT] -- Source link: (bit.ly/2jBh4LU) (bit.ly/2jpEXYR) ",real
U.S. top court won't revive New Hampshire ballot 'selfie' ban,"WASHINGTON (Reuters) - The U.S. Supreme Court on Monday rejected New Hampshire’s bid to revive a state law barring voters from taking “selfie” photos with their ballots during elections that a lower court struck down as a violation of free speech rights. New Hampshire banned such selfies in 2014, saying the photos could set the stage for a return of the kind of vote-buying or voter intimidation that was rampant in the 19th century.  The Supreme Court declined to hear the state’s appeal of a ruling by the Boston-based 1st U.S. Circuit Court of Appeals last September that the law ran afoul of the U.S. Constitution’s First Amendment, which guarantees free speech. The state cannot curtail speech based on a hypothetical danger, the appeals court stated. Ballot selfies have become a popular way for voters to show support for favored candidates through postings on social media platforms such as Twitter, Facebook and Snapchat.  Three New Hampshire residents who were under investigation for violating the law, including a man who wrote in the name of his dog to express dismay at his choices in the 2014 Republican primary for the U.S. Senate, sued the state that year claiming the measure violated the First Amendment. The 1st Circuit agreed last year, noting that New Hampshire had no complaints of vote-buying or evidence that people were being coerced to vote a certain way. New Hampshire’s secretary of state, William Gardner, appealed to the Supreme Court, noting that 18 states had laws that in some form prevented voters from displaying their ballots.  Digital photography and social media could allow an invasion of the sanctity of the voting booth and “eliminate the anonymity of the secret ballot,” Gardner said. “With recent advances in technology, one’s right to vote freely without fear of retaliation is in jeopardy,” Gardner added. Some states, including nearby Rhode Island, have passed laws explicitly allowing ballot selfies, reasoning in part that the trend has helped younger voters show their enthusiasm for the democratic process. ",real
Mattis to review if military accidents linked to budget caps,"WASHINGTON (Reuters) - U.S. Defense Secretary Jim Mattis said on Monday that he was working to see if there was a link between a spate of recent military accidents and budget caps, but said he could not draw a direct line at this time.  Since June, more than 70 U.S. service members have either been killed or injured in training or non-combat accidents, ranging from two naval collisions in Asia to a Marine Corps transport plane crash in rural Mississippi. “I am not willing to say right now that there is a direct line between sequestration and what has happened. I am willing to say ... we are going to take a very close look at that,” Mattis told reporters. Mattis said that he was looking at a number of broader issues to try and explain the large number of accidents, including whether there were cultural issues in the military. “We are almost hardwired to say “can do,” that is just the way we are brought up,” Mattis said. “But there comes a point in peacetime where you have to make certain you are not always saying we’re going to do more with less,” he added. Mattis said he was not concerned that military leaders felt pressured to say their troops were trained and ready, even if they were not.  The issue of U.S. military accidents was highlighted by a series of recent naval collisions.  A pre-dawn collision between guided-missile destroyer John S. McCain and a merchant vessel east of Singapore and Malaysia on Aug. 21 killed 10 sailors and was the fourth major incident in the U.S. Pacific Fleet this year. In June, another destroyer, the Fitzgerald, collided with a Philippine cargo ship, killing seven U.S. sailors. The secretary of the Navy and the chief of naval operations will appear before the Senate Armed Services Committee on Tuesday, where they are expected to face tough questions from lawmakers on the collisions and whether enough was done to avoid them. In a Sunday interview on CBS’ “Face the Nation” Senator John McCain, chairman of the Senate Armed Services Committee, said recent military accidents were because of budget caps. “It’s because of a thing called sequestration, and our failure over the last eight years to make sure our military is prepared, equipped, trained,” McCain said. (Fixes typo in second paragraph to “plane”.) ",real
Greek archaeologists clear way for Hellenikon resort,"ATHENS (Reuters) - Greece welcomed a decision by senior archaeologists to conditionally permit a major tourism project in Athens on Wednesday, saying it cleared the way for the country to turn the site into one of Europe’s biggest coastal resorts. The 8 billion euro ($9.4 billion) project to develop the disused Hellenikon airport site is a key term of Greece’s international bailout and is closely watched by its official creditors and potential investors in the crisis-hit country. Greek developer Lamda signed a 99-year lease with the state in 2014 for the 620-hectare (1,530-acre) area, once the site of Athens airport. But the project has faced delays, partly over a long-running row between developers and those who fear it will damage the environment and cultural heritage. After three inconclusive meetings in recent weeks, the Central Archaeological Council, an advisory body, recommended on Tuesday that about 30 hectares (74 acres) of the 620-hectare plot under the project be declared an archaeological site. “The decision is fine,” Deputy Economy Minister in charge of investments, Stergios Pitsiorlas, told Reuters. “The fact that a small area is declared of archaeological interest shields the whole process from future litigation.” Pitsiorlas said the recommendation meant that archaeologists will have a closer supervision of construction work. Backed by Chinese and Gulf funds, Lamda submitted its detailed development plan for Hellenikon in July, setting off a licensing process which will wrap up with a decree. The Council approved the plan on Tuesday and designated specific areas where construction should not be allowed. It was not immediately clear how the Council’s recommendation could affect Lamda’s construction plan. Lamda said it was waiting to be officially notified over the decision before making any public statement, noting that “the importance of the archaeological findings has been included from the beginning in the company’s undertakings”. It said it should be able to assess the impact of the Council’s decision on its development plan once it has reviewed the resolutions and accompanying diagrams. The recommendation is not binding, however, the culture ministry always respects the body’s decisions. Greece on Monday overcame another hurdle to the project by winning an appeal over objections by forestry officials. Hellenikon has become a major political issue in Greece, which is slowly emerging from a multi-year debt crisis.  Prime Minister Alexis Tsipras, whose leftist party strongly opposed it before coming to power in 2015, is now seen as keen to implement the deal to help boost economic activity and reduce unemployment, the euro zone’s highest.  Referring to the council’s decision, Deputy Foreign Minister Giannis Amanatidis said it was “a complicated process which was resolved in the best possible way”. ",real
Moderate Republicans warn of trouble for tax reform,"WASHINGTON (Reuters) - Twenty moderate Republicans in the U.S. House of Representatives warned on Friday that efforts to overhaul the federal tax code could be jeopardized by demands for including major spending cuts in a fiscal 2018 budget resolution. In a June 30 letter to House Speaker Paul Ryan, lawmakers from the moderate Tuesday Group said that including hundreds of billions of dollars in cuts to mandatory programs could be “extremely problematic” for tax reform and asked for a budget delay until Senate Republicans finish their debate on healthcare legislation. “We fear that if the House persists on pursuing this course, it could imperil tax reform,” wrote the lawmakers, who were led by Representative Charlie Dent of Pennsylvania. Republicans must pass a 2018 budget resolution to unlock a key legislative tool known as reconciliation, which the party needs to move a tax bill forward without support from Democrats.  But members of the conservative House Freedom Caucus say they will back a spending plan only if it cuts mandatory programs including Medicaid and food stamps, reductions that moderates oppose. “House Republicans have made significant progress on budget decisions and these family discussions will continue amongst the conference,” Ryan spokeswoman AshLee Strong said in a statement. The Freedom Caucus and Tuesday Group each represents enough House Republicans to stymie legislation on its own.  Outside organizations including powerful business lobby groups are increasingly worried that the disagreement could lead to a political stand-off that prevents tax reform from occurring. “No other reforms under consideration rise to the importance of pro-growth, comprehensive tax reform,” the U.S. Chamber of Commerce, the Business Roundtable, the National Association of Manufacturers and the National Federation of Independent Business said in a joint letter to Republican and Democratic congressional leaders on Wednesday. Republican moderates also worry that adding mandatory cuts to a reconciliation bill would create unpalatable legislation that reduces benefits for the poor while granting tax cuts to corporations and wealthy individuals, according to aides.  The House Budget Committee canceled plans to send a resolution for fiscal 2018 to the floor this week, after the chairmen of several other committees rejected efforts to wring $250 billion in mandatory spending from spending. Freedom Caucus members want much larger cuts.  ",real
Trump and Japan's Abe agree to keep pressure on North Korea,"TOKYO (Reuters) - U.S. President Donald Trump and Japanese Prime Minister Shinzo Abe agreed in a telephone conversation on Wednesday that pressure should be maintained on North Korea, a senior Japanese government official told reporters. The two men also agreed that  dialogue for the purpose of dialogue  was meaningless,  the official said. In recent weeks North Korea has launched two missiles over Japan and conducted its sixth nuclear test, and may be fast advancing toward its goal of developing a nuclear-tipped missile capable of hitting the U.S. mainland. U.S. Secretary of State Rex Tillerson said last weekend that Washington was directly communicating with Pyongyang on its nuclear and missile programs but that Pyongyang had shown no interest in dialogue. Trump later dismissed any prospect of talks with North Korea as a waste of time.     During the 12-minute telephone conversation, Abe also offered condolences over the mass shooting in Las Vegas, and told Trump that Japan was  100 percent  behind the American people. Trump will be traveling to Japan, China, South Korea, Vietnam and the Philippines next month. ",real
Indonesia to bar Myanmar protest at world's biggest Buddhist temple,"JAKARTA (Reuters) - Indonesian police have pledged to bar Islamist groups from staging a rally on Friday at the Borobudur Buddhist temple in central Java to protest against the persecution of Myanmar s Rohingya Muslims. Islamist groups say they plan the demonstration close to the stupa-topped Borobudur temple, which dates from the 9th century and is a popular tourist site, to call for an end to violence against the religious and ethnic minority in Myanmar.  Indonesia has the world s largest population of Muslims and there have been a number of anti-Myanmar protests in Jakarta and the Malaysian capital Kuala Lumpur over the treatment of Buddhist-majority Myanmar s roughly 1.1 million Rohingyas.  Almost 125,000 Rohingyas have been forced to flee clashes between Rohingya insurgents and the army in the northwest Rakhine state. Tens of thousands have crossed the border into neighboring Bangladesh.  The action at Borobudur temple will be prohibited,  National Police Chief Tito Karnavian told reporters, according to media.   This is not just part of the heritage of Indonesia, but that of the world. There is no need for protests in response to the Rohingya conflict because the Indonesian government is taking action on it already.  Indonesian Foreign Minister Retno Marsudi on Monday met  Myanmar leader Aung San Suu Kyi and top security officials to call for a halt to the bloodshed. Marsudi was due in Dhaka, the Bangladeshi capital, on Tuesday. Pakistani Foreign Minister Khawaja Muhammad Asif expressed  deep anguish at the ongoing violence against the Rohingya Muslims  and urged the Organization of Islamic Cooperation to take  immediate and effective action to bring an end to all human-rights violations against innocent and unarmed Rohingya Muslim population . An organizer of Friday s planned protest said the groups wanted to protest peacefully near the Borobodur temple to show Indonesia s tolerance.  The Borobudur is an extraordinary symbol of tolerance,  said Anang Imamuddin.  We want the world to know that it is in a majority Muslim country but it is safe. Buddhist monks are safe here too.  ",real
Threatening note left at senator's office amid healthcare debate,"(Reuters) - A threatening note was left over the weekend at the Las Vegas office of a Republican U.S. senator from Nevada who may cast a decisive vote over a healthcare bill aimed at dismantling Obamacare, police said on Monday. Officers who responded to a burglary alarm at the building housing Senator Dean Heller’s office found the note near the office door on Sunday morning, the Las Vegas Metropolitan Police Department said in a statement. The content of the note was not released and police are investigating. The alarm was triggered by motion sensors and there was no forced entry to the building or Heller’s office, spokesman Officer Larry Hadfield said by phone. Heller, who is up for re-election next year, is under pressure over his potential vote on the revised bill before the Senate that would roll back the 2010 Affordable Care Act, former Democratic President Barack Obama’s signature domestic accomplishment, popularly known as Obamacare. Heller is among a dozen Republican senators who have expressed reservations or remained noncommittal about the revised bill. Republicans control the Senate by a 52-48 margin and cannot afford to lose more than two from within their ranks because of united Democratic opposition. Two Republicans have already said they oppose it. Senate Majority Leader Mitch McConnell has delayed a vote on a retooled bill.  Heller’s office declined to comment on the letter, citing an ongoing investigation. ",real
"Senate passes bill to bolster power grid, speed LNG exports","WASHINGTON (Reuters) - The Senate passed the first broad energy bill in nine years on Wednesday, legislation containing modest measures popular with both Republicans and Democrats to modernize the power grid and speed the permitting process for liquefied natural gas exports.  The bill, which passed 85-12, attempts to protect the power grid from extreme weather events such as ice storms and hurricanes, and from cyber attacks. It also aims to spur innovations in storage of power from wind and solar energy. The House of Representatives passed a similar bill last year. The Energy Policy and Modernization Act would increase U.S. exports of liquefied natural gas (LNG), eventually helping to give European consumers alternatives to relying mainly on Russia for gas.    After disagreements held the bill up for months, senators last week dropped measures from the bill to aid Flint, Michigan overcome a drinking water crisis, in which children have been exposed to dangerous levels of lead, and on offshore drilling.   Lawmakers from both the House and Senate will next iron out differences over the bill. The Senate bill, for instance, requires the Department of Energy to issue a decision on LNG projects within 45 days of an environmental assessment, while the House bill directs the DOE to make the decision on permits after 30 days. Senator Maria Cantwell, a Democrat from Washington state who co-sponsored the bill, said shortly before it passed that she hoped the chambers would move quickly “so that we can realize the opportunity to help our businesses and consumers plan for the energy future.”  The White House has signaled that President Barack Obama would sign the Senate bill.  Energy policy analyst Kevin Book of ClearView Energy Partners said the chances the bill would be signed into law this year were about 65 percent, because the White House has had some differences with the House bill.  Charlie Riedl, the head of industry group the Center for Liquefied Natural Gas, said the vote was a “big step forward” and that certainty about the regulatory process is “crucial” for projects that cost billions of dollars to build.  Rob Cowin, director of government affairs at the Union of Concerned Scientists, a nonprofit group, said the bill falls “far short” of what is needed to promote wind and solar power, but is “better than doing nothing.” The Senate on Tuesday passed several amendments to the bill, including restricting most sales from the Strategic Petroleum Reserve when oil prices are low. ",real
"U.S. retaliates against Russia, orders closure of consulate, annexes","WASHINGTON (Reuters) - The United States has told Russia to close its consulate in San Francisco and buildings in Washington and New York that house trade missions, the State Department said on Thursday, in retaliation for Moscow cutting the U.S. diplomatic presence in Russia. The announcement was the latest in tit-for-tat measures between the two countries that have helped to drive relations to a new post-Cold War low, thwarting hopes on both sides that they might improve after U.S. President Donald Trump took office in January. Last month, Moscow ordered the United States to cut its diplomatic and technical staff in Russia by more than half, to 455 people to match the number of Russian diplomats in the United States, after Congress overwhelmingly approved new sanctions against Russia. The sanctions were imposed in response to Russian meddling in the 2016 presidential election and to punish Russia further for its 2014 annexation of Crimea from Ukraine. “We believe this action was unwarranted and detrimental to the overall relationship between our countries,” State Department spokeswoman Heather Nauert said in a statement on Thursday, adding that the United States had completed the reduction. “In the spirit of parity invoked by the Russians,” Nauert said, the United States has required the Russian government to close its San Francisco consulate and two annexes in Washington, D.C. and New York by Sept. 2. The White House did not immediately respond to a request for comment on the decision. Secretary of State Rex Tillerson informed Russian Foreign Minister Sergei Lavrov of the closures in a phone call on Thursday, a senior Trump administration official said. The two men plan to meet on the sidelines of the U.N. General Assembly in September, the official said. Lavrov expressed regret about Washington’s decision during the phone call with Tillerson, his ministry said. “Moscow will closely study the new measures announced by the Americans, after which our reaction will be conveyed,” the Russian foreign ministry said in a statement. The latest U.S. move caps eight months of back-and-forth retaliatory measures between the two countries spanning two U.S. administrations. In December, the administration of Barack Obama closed two Russian countryside vacation retreats in Maryland and New York, saying the compounds had been used for intelligence-related purposes. The closures were part of a broader response, including the expulsion of 35 suspected Russian spies, to what U.S. officials have called cyber interference by Moscow in the 2016 elections. The Kremlin has denied the allegations. Trump came into office wanting to improve relations with Russia, a desire that was hamstrung by the election interference allegations. The new sanctions passed by Congress conflicted with Trump’s goals, but he grudgingly signed them into law this month. The United States said last week that it would have to sharply scale back visa services in Russia, a move that will hit Russian business travelers, tourists and students. The Russian consulate in San Francisco handles work from seven states in the Western United States. There are three other Russian consulates separate from the embassy in Washington. They are in New York, Seattle and Houston. The consulate in San Francisco is the oldest and most established of Russia’s consulates in the United States, the senior Trump administration official told reporters. An official residence at the consulate will also be closed. No Russian diplomats are being expelled, and the diplomats assigned to San Francisco can be re-assigned to other posts in the United States, the official said. The Russians can continue to retain ownership of any of the closed facilities, or sell them, but will not be allowed to carry out diplomatic activities there, the official said. “Even after these closures, Russia will still maintain more diplomatic and consular annexes in the United States than we have in Russia,” the official said. “We’ve chosen to allow the Russian government to maintain some of its annexes in an effort to arrest the downward spiral in our relationship.” ",real
no title,shawn please dont send him to canada we have enough of our prime minister who is trying to ruin our country it is bad in shape we are sinking into debt by the minute shawn you are the best on fox,real
Israel's Sara Netanyahu may face indictment: attorney general,"JERUSALEM (Reuters) - Israel s attorney general is considering indicting the wife of Prime Minister Benjamin Netanyahu, Sara, on suspicion of using state funds for personal dining and catering services amounting to some $100,000, the justice ministry said on Friday. The ministry statement said the attorney general was considering prosecuting Sara Netanyahu for offences that include fraudulently procuring items, fraud and breach of trust. A post on the prime minister s Facebook page published late on Thursday in response to media reports about a forthcoming announcement by Attorney General Avichai Mandelblit, said the claims against Sara Netanyahu were  absurd and will be proven to be unfounded . It was unclear what political impact Friday s announcement might have on Netanyahu, who himself is under investigation in two corruption cases.  One of those, known as Case 1000, involves gifts that the prime minister and his family may have received from businessmen, while Case 2000 deals with alleged efforts by him to secure better coverage from an Israeli newspaper publisher. Netanyahu - who has been prime minister for 11 years over four terms - has denied any wrongdoing.  Netanyahu leads a relatively stable coalition government and presides over a buoyant economy. His conservative Likud party has rallied behind him in the absence of clear rivals for the leadership, rebuffing calls for his departure from the center-left opposition. Likud s religious-nationalist coalition partners, seeing no threat to their agenda with Netanyahu as prime minister, are likewise sticking with him for now. In a case dubbed  the meals-ordering affair  by the Justice Ministry, Sara Netanyahu with help from an aide allegedly created a false impression between 2010-2013 that no cooks were employed at the prime minister s official residence, while indeed there were, according to the ministry statement. This was done, the statement said, to procure state funding for outside catering that would have been covered had there been no chef.  In this way, hundreds of meals from restaurants and chefs worth 359,000 shekels ($102,399) were received from the state fraudulently,  said the justice ministry statement. Sara Netanyahu has the option to plead her case in a hearing with the attorney general. ",real
Europe could soon be within range of North Korean missiles: France,"TOULON, France (Reuters) - France s defense minister warned on Tuesday that North Korea could develop ballistic missiles that reach Europe sooner than expected.  The scenario of an escalation towards a major conflict can not be discarded,  Florence Parly said in a speech to the French military.  Europe risks being within range of (North Korean President) Kim Jong Un s missiles sooner than expected,  she said.   ",real
U.N. experts on women and children's rights decry Myanmar atrocities,"GENEVA (Reuters) - The U.N. committees for women s and children s rights called on Myanmar s authorities on Wednesday to immediately stop violence in northern Rakhine state, which hundreds of thousands of Rohingya Muslims have fled in the past six weeks.   We are particularly worried about the fate of Rohingya women and children subject to serious violations of their human rights, including killings, rape and forced displacement,  the committees on the elimination of discrimination against women and on the rights of the child said in a statement.  Such violations may amount to crimes against humanity and we are deeply concerned at the state s failure to put an end to these shocking human rights violations being committed at the behest of the military and other security forces.   ",real
